281,KA302,CJU,ICN,2020-04-08 9:30,2020-04-08 10:45,1,10,B,"\200,000",0
282,KA302,CJU,ICN,2020-04-08 9:30,2020-04-08 10:45,1,10,E,"\150,000",0
283,KA312,CJU,ICN,2020-04-10 10:30,2020-04-10 11:45,1,10,F,"\300,000",0
284,KA312,CJU,ICN,2020-04-10 10:30,2020-04-10 11:45,1,10,B,"\200,000",0
285,KA312,CJU,ICN,2020-04-10 10:30,2020-04-10 11:45,1,10,E,"\150,000",0
286,KA322,CJU,ICN,2020-04-12 11:30,2020-04-12 12:45,1,10,F,"\300,000",0
287,KA322,CJU,ICN,2020-04-12 11:30,2020-04-12 12:45,1,10,B,"\200,000",0
288,KA322,CJU,ICN,2020-04-12 11:30,2020-04-12 12:45,1,10,E,"\150,000",0
289,AC201,ICN,PEK,2020-04-06 12:00,2020-04-06 13:15,0,10,F,"\300,000",0
290,AC201,ICN,PEK,2020-04-06 12:00,2020-04-06 13:15,0,10,B,"\200,000",0
291,AC201,ICN,PEK,2020-04-06 12:00,2020-04-06 13:15,0,10,E,"\150,000",0
292,AC211,ICN,PEK,2020-04-06 13:00,2020-04-06 14:15,0,10,F,"\300,000",0
293,AC211,ICN,PEK,2020-04-06 13:00,2020-04-06 14:15,0,10,B,"\200,000",0
294,AC211,ICN,PEK,2020-04-06 13:00,2020-04-06 14:15,0,10,E,"\150,000",0
295,AC221,ICN,PEK,2020-04-06 14:00,2020-04-06 15:15,0,10,F,"\300,000",0
296,AC221,ICN,PEK,2020-04-06 14:00,2020-04-06 15:15,0,10,B,"\200,000",0
297,AC221,ICN,PEK,2020-04-06 14:00,2020-04-06 15:15,0,10,E,"\150,000",0
298,AC202,PEK,ICN,2020-04-08 12:30,2020-04-08 13:45,0,10,F,"\300,000",0
299,AC202,PEK,ICN,2020-04-08 12:30,2020-04-08 13:45,0,10,B,"\200,000",0
300,AC202,PEK,ICN,2020-04-08 12:30,2020-04-08 13:45,0,10,E,"\150,000",0
301,AC212,PEK,ICN,2020-04-10 13:30,2020-04-10 14:45,0,10,F,"\300,000",0
302,AC212,PEK,ICN,2020-04-10 13:30,2020-04-10 14:45,0,10,B,"\200,000",0
303,AC212,PEK,ICN,2020-04-10 13:30,2020-04-10 14:45,0,10,E,"\150,000",0
304,AC222,PEK,ICN,2020-04-12 14:30,2020-04-12 15:45,0,10,F,"\300,000",0
305,AC222,PEK,ICN,2020-04-12 14:30,2020-04-12 15:45,0,10,B,"\200,000",0
306,AC222,PEK,ICN,2020-04-12 14:30,2020-04-12 15:45,0,10,E,"\150,000",0
307,JA101,ICN,NRT,2020-04-06 15:00,2020-04-06 16:15,0,10,F,"\300,000",0
308,JA101,ICN,NRT,2020-04-06 15:00,2020-04-06 16:15,0,10,B,"\200,000",0
309,JA101,ICN,NRT,2020-04-06 15:00,2020-04-06 16:15,0,10,E,"\150,000",0
310,JA111,ICN,NRT,2020-04-06 16:00,2020-04-06 17:15,0,10,F,"\300,000",0
311,JA111,ICN,NRT,2020-04-06 16:00,2020-04-06 17:15,0,10,B,"\200,000",0
312,JA111,ICN,NRT,2020-04-06 16:00,2020-04-06 17:15,0,10,E,"\150,000",0
313,JA121,ICN,NRT,2020-04-06 17:00,2020-04-06 18:15,0,10,F,"\300,000",0
314,JA121,ICN,NRT,2020-04-06 17:00,2020-04-06 18:15,0,10,B,"\200,000",0
315,JA121,ICN,NRT,2020-04-06 17:00,2020-04-06 18:15,0,10,E,"\150,000",0
316,JA102,NRT,ICN,2020-04-08 15:30,2020-04-08 16:45,0,10,F,"\300,000",0
317,JA102,NRT,ICN,2020-04-08 15:30,2020-04-08 16:45,0,10,B,"\200,000",0
318,JA102,NRT,ICN,2020-04-08 15:30,2020-04-08 16:45,0,10,E,"\150,000",0
319,JA112,NRT,ICN,2020-04-10 16:30,2020-04-10 17:45,0,10,F,"\300,000",0
320,JA112,NRT,ICN,2020-04-10 16:30,2020-04-10 17:45,0,10,B,"\200,000",0
321,JA112,NRT,ICN,2020-04-10 16:30,2020-04-10 17:45,0,10,E,"\150,000",0
322,JA122,NRT,ICN,2020-04-12 17:30,2020-04-12 18:45,0,10,F,"\300,000",0
323,JA122,NRT,ICN,2020-04-12 17:30,2020-04-12 18:45,0,10,B,"\200,000",0
324,JA122,NRT,ICN,2020-04-12 17:30,2020-04-12 18:45,0,10,E,"\150,000",0
325,KA301,ICN,CJU,2020-04-07 9:00,2020-04-07 10:15,1,10,F,"\300,000",0
326,KA301,ICN,CJU,2020-04-07 9:00,2020-04-07 10:15,1,10,B,"\200,000",0
327,KA301,ICN,CJU,2020-04-07 9:00,2020-04-07 10:15,1,10,E,"\150,000",0
328,KA311,ICN,CJU,2020-04-07 10:00,2020-04-07 11:15,1,10,F,"\300,000",0
329,KA311,ICN,CJU,2020-04-07 10:00,2020-04-07 11:15,1,10,B,"\200,000",0
330,KA311,ICN,CJU,2020-04-07 10:00,2020-04-07 11:15,1,10,E,"\150,000",0
331,KA321,ICN,CJU,2020-04-07 11:00,2020-04-07 12:15,1,10,F,"\300,000",0
332,KA321,ICN,CJU,2020-04-07 11:00,2020-04-07 12:15,1,10,B,"\200,000",0
333,KA321,ICN,CJU,2020-04-07 11:00,2020-04-07 12:15,1,10,E,"\150,000",0
334,KA302,CJU,ICN,2020-04-09 9:30,2020-04-09 10:45,1,10,F,"\300,000",0
335,KA302,CJU,ICN,2020-04-09 9:30,2020-04-09 10:45,1,10,B,"\200,000",0
336,KA302,CJU,ICN,2020-04-09 9:30,2020-04-09 10:45,1,10,E,"\150,000",0
337,KA312,CJU,ICN,2020-04-11 10:30,2020-04-11 11:45,1,10,F,"\300,000",0
338,KA312,CJU,ICN,2020-04-11 10:30,2020-04-11 11:45,1,10,B,"\200,000",0
339,KA312,CJU,ICN,2020-04-11 10:30,2020-04-11 11:45,1,10,E,"\150,000",0
340,KA322,CJU,ICN,2020-04-13 11:30,2020-04-13 12:45,1,10,F,"\300,000",0
341,KA322,CJU,ICN,2020-04-13 11:30,2020-04-13 12:45,1,10,B,"\200,000",0
342,KA322,CJU,ICN,2020-04-13 11:30,2020-04-13 12:45,1,10,E,"\150,000",0
343,AC201,ICN,PEK,2020-04-07 12:00,2020-04-07 13:15,0,10,F,"\300,000",0
344,AC201,ICN,PEK,2020-04-07 12:00,2020-04-07 13:15,0,10,B,"\200,000",0
345,AC201,ICN,PEK,2020-04-07 12:00,2020-04-07 13:15,0,10,E,"\150,000",0
346,AC211,ICN,PEK,2020-04-07 13:00,2020-04-07 14:15,0,10,F,"\300,000",0
347,AC211,ICN,PEK,2020-04-07 13:00,2020-04-07 14:15,0,10,B,"\200,000",0
348,AC211,ICN,PEK,2020-04-07 13:00,2020-04-07 14:15,0,10,E,"\150,000",0
349,AC221,ICN,PEK,2020-04-07 14:00,2020-04-07 15:15,0,10,F,"\300,000",0
350,AC221,ICN,PEK,2020-04-07 14:00,2020-04-07 15:15,0,10,B,"\200,000",0
351,AC221,ICN,PEK,2020-04-07 14:00,2020-04-07 15:15,0,10,E,"\150,000",0
352,AC202,PEK,ICN,2020-04-09 12:30,2020-04-09 13:45,0,10,F,"\300,000",0
353,AC202,PEK,ICN,2020-04-09 12:30,2020-04-09 13:45,0,10,B,"\200,000",0
354,AC202,PEK,ICN,2020-04-09 12:30,2020-04-09 13:45,0,10,E,"\150,000",0
355,AC212,PEK,ICN,2020-04-11 13:30,2020-04-11 14:45,0,10,F,"\300,000",0
356,AC212,PEK,ICN,2020-04-11 13:30,2020-04-11 14:45,0,10,B,"\200,000",0
357,AC212,PEK,ICN,2020-04-11 13:30,2020-04-11 14:45,0,10,E,"\150,000",0
358,AC222,PEK,ICN,2020-04-13 14:30,2020-04-13 15:45,0,10,F,"\300,000",0
359,AC222,PEK,ICN,2020-04-13 14:30,2020-04-13 15:45,0,10,B,"\200,000",0
360,AC222,PEK,ICN,2020-04-13 14:30,2020-04-13 15:45,0,10,E,"\150,000",0
361,JA101,ICN,NRT,2020-04-07 15:00,2020-04-07 16:15,0,10,F,"\300,000",0
362,JA101,ICN,NRT,2020-04-07 15:00,2020-04-07 16:15,0,10,B,"\200,000",0
363,JA101,ICN,NRT,2020-04-07 15:00,2020-04-07 16:15,0,10,E,"\150,000",0
364,JA111,ICN,NRT,2020-04-07 16:00,2020-04-07 17:15,0,10,F,"\300,000",0
365,JA111,ICN,NRT,2020-04-07 16:00,2020-04-07 17:15,0,10,B,"\200,000",0
366,JA111,ICN,NRT,2020-04-07 16:00,2020-04-07 17:15,0,10,E,"\150,000",0
367,JA121,ICN,NRT,2020-04-07 17:00,2020-04-07 18:15,0,10,F,"\300,000",0
368,JA121,ICN,NRT,2020-04-07 17:00,2020-04-07 18:15,0,10,B,"\200,000",0
369,JA121,ICN,NRT,2020-04-07 17:00,2020-04-07 18:15,0,10,E,"\150,000",0
370,JA102,NRT,ICN,2020-04-09 15:30,2020-04-09 16:45,0,10,F,"\300,000",0
371,JA102,NRT,ICN,2020-04-09 15:30,2020-04-09 16:45,0,10,B,"\200,000",0
372,JA102,NRT,ICN,2020-04-09 15:30,2020-04-09 16:45,0,10,E,"\150,000",0
373,JA112,NRT,ICN,2020-04-11 16:30,2020-04-11 17:45,0,10,F,"\300,000",0
374,JA112,NRT,ICN,2020-04-11 16:30,2020-04-11 17:45,0,10,B,"\200,000",0
375,JA112,NRT,ICN,2020-04-11 16:30,2020-04-11 17:45,0,10,E,"\150,000",0
376,JA122,NRT,ICN,2020-04-13 17:30,2020-04-13 18:45,0,10,F,"\300,000",0
377,JA122,NRT,ICN,2020-04-13 17:30,2020-04-13 18:45,0,10,B,"\200,000",0
378,JA122,NRT,ICN,2020-04-13 17:30,2020-04-13 18:45,0,10,E,"\150,000",0
379,KA301,ICN,CJU,2020-04-08 9:00,2020-04-08 10:15,1,10,F,"\300,000",0
380,KA301,ICN,CJU,2020-04-08 9:00,2020-04-08 10:15,1,10,B,"\200,000",0
381,KA301,ICN,CJU,2020-04-08 9:00,2020-04-08 10:15,1,10,E,"\150,000",0
382,KA311,ICN,CJU,2020-04-08 10:00,2020-04-08 11:15,1,10,F,"\300,000",0
383,KA311,ICN,CJU,2020-04-08 10:00,2020-04-08 11:15,1,10,B,"\200,000",0
384,KA311,ICN,CJU,2020-04-08 10:00,2020-04-08 11:15,1,10,E,"\150,000",0
385,KA321,ICN,CJU,2020-04-08 11:00,2020-04-08 12:15,1,10,F,"\300,000",0
386,KA321,ICN,CJU,2020-04-08 11:00,2020-04-08 12:15,1,10,B,"\200,000",0
387,KA321,ICN,CJU,2020-04-08 11:00,2020-04-08 12:15,1,10,E,"\150,000",0
388,KA302,CJU,ICN,2020-04-10 9:30,2020-04-10 10:45,1,10,F,"\300,000",0
389,KA302,CJU,ICN,2020-04-10 9:30,2020-04-10 10:45,1,10,B,"\200,000",0
390,KA302,CJU,ICN,2020-04-10 9:30,2020-04-10 10:45,1,10,E,"\150,000",0
391,KA312,CJU,ICN,2020-04-12 10:30,2020-04-12 11:45,1,10,F,"\300,000",0
392,KA312,CJU,ICN,2020-04-12 10:30,2020-04-12 11:45,1,10,B,"\200,000",0
393,KA312,CJU,ICN,2020-04-12 10:30,2020-04-12 11:45,1,10,E,"\150,000",0
394,KA322,CJU,ICN,2020-04-14 11:30,2020-04-14 12:45,1,10,F,"\300,000",0
395,KA322,CJU,ICN,2020-04-14 11:30,2020-04-14 12:45,1,10,B,"\200,000",0
396,KA322,CJU,ICN,2020-04-14 11:30,2020-04-14 12:45,1,10,E,"\150,000",0
397,AC201,ICN,PEK,2020-04-08 12:00,2020-04-08 13:15,0,10,F,"\300,000",0
398,AC201,ICN,PEK,2020-04-08 12:00,2020-04-08 13:15,0,10,B,"\200,000",0
399,AC201,ICN,PEK,2020-04-08 12:00,2020-04-08 13:15,0,10,E,"\150,000",0
400,AC211,ICN,PEK,2020-04-08 13:00,2020-04-08 14:15,0,10,F,"\300,000",0
401,AC211,ICN,PEK,2020-04-08 13:00,2020-04-08 14:15,0,10,B,"\200,000",0
402,AC211,ICN,PEK,2020-04-08 13:00,2020-04-08 14:15,0,10,E,"\150,000",0
403,AC221,ICN,PEK,2020-04-08 14:00,2020-04-08 15:15,0,10,F,"\300,000",0
404,AC221,ICN,PEK,2020-04-08 14:00,2020-04-08 15:15,0,10,B,"\200,000",0
405,AC221,ICN,PEK,2020-04-08 14:00,2020-04-08 15:15,0,10,E,"\150,000",0
406,AC202,PEK,ICN,2020-04-10 12:30,2020-04-10 13:45,0,10,F,"\300,000",0
407,AC202,PEK,ICN,2020-04-10 12:30,2020-04-10 13:45,0,10,B,"\200,000",0
408,AC202,PEK,ICN,2020-04-10 12:30,2020-04-10 13:45,0,10,E,"\150,000",0
409,AC212,PEK,ICN,2020-04-12 13:30,2020-04-12 14:45,0,10,F,"\300,000",0
410,AC212,PEK,ICN,2020-04-12 13:30,2020-04-12 14:45,0,10,B,"\200,000",0
411,AC212,PEK,ICN,2020-04-12 13:30,2020-04-12 14:45,0,10,E,"\150,000",0
412,AC222,PEK,ICN,2020-04-14 14:30,2020-04-14 15:45,0,10,F,"\300,000",0
413,AC222,PEK,ICN,2020-04-14 14:30,2020-04-14 15:45,0,10,B,"\200,000",0
414,AC222,PEK,ICN,2020-04-14 14:30,2020-04-14 15:45,0,10,E,"\150,000",0
415,JA101,ICN,NRT,2020-04-08 15:00,2020-04-08 16:15,0,10,F,"\300,000",0
416,JA101,ICN,NRT,2020-04-08 15:00,2020-04-08 16:15,0,10,B,"\200,000",0
417,JA101,ICN,NRT,2020-04-08 15:00,2020-04-08 16:15,0,10,E,"\150,000",0
418,JA111,ICN,NRT,2020-04-08 16:00,2020-04-08 17:15,0,10,F,"\300,000",0
419,JA111,ICN,NRT,2020-04-08 16:00,2020-04-08 17:15,0,10,B,"\200,000",0
420,JA111,ICN,NRT,2020-04-08 16:00,2020-04-08 17:15,0,10,E,"\150,000",0
421,JA121,ICN,NRT,2020-04-08 17:00,2020-04-08 18:15,0,10,F,"\300,000",0
422,JA121,ICN,NRT,2020-04-08 17:00,2020-04-08 18:15,0,10,B,"\200,000",0
423,JA121,ICN,NRT,2020-04-08 17:00,2020-04-08 18:15,0,10,E,"\150,000",0
424,JA102,NRT,ICN,2020-04-10 15:30,2020-04-10 16:45,0,10,F,"\300,000",0
425,JA102,NRT,ICN,2020-04-10 15:30,2020-04-10 16:45,0,10,B,"\200,000",0
426,JA102,NRT,ICN,2020-04-10 15:30,2020-04-10 16:45,0,10,E,"\150,000",0
427,JA112,NRT,ICN,2020-04-12 16:30,2020-04-12 17:45,0,10,F,"\300,000",0
428,JA112,NRT,ICN,2020-04-12 16:30,2020-04-12 17:45,0,10,B,"\200,000",0
429,JA112,NRT,ICN,2020-04-12 16:30,2020-04-12 17:45,0,10,E,"\150,000",0
430,JA122,NRT,ICN,2020-04-14 17:30,2020-04-14 18:45,0,10,F,"\300,000",0
431,JA122,NRT,ICN,2020-04-14 17:30,2020-04-14 18:45,0,10,B,"\200,000",0
432,JA122,NRT,ICN,2020-04-14 17:30,2020-04-14 18:45,0,10,E,"\150,000",0
433,KA301,ICN,CJU,2020-04-09 9:00,2020-04-09 10:15,1,10,F,"\300,000",0
434,KA301,ICN,CJU,2020-04-09 9:00,2020-04-09 10:15,1,10,B,"\200,000",0
435,KA301,ICN,CJU,2020-04-09 9:00,2020-04-09 10:15,1,10,E,"\150,000",0
436,KA311,ICN,CJU,2020-04-09 10:00,2020-04-09 11:15,1,10,F,"\300,000",0
437,KA311,ICN,CJU,2020-04-09 10:00,2020-04-09 11:15,1,10,B,"\200,000",0
438,KA311,ICN,CJU,2020-04-09 10:00,2020-04-09 11:15,1,10,E,"\150,000",0
439,KA321,ICN,CJU,2020-04-09 11:00,2020-04-09 12:15,1,10,F,"\300,000",0
440,KA321,ICN,CJU,2020-04-09 11:00,2020-04-09 12:15,1,10,B,"\200,000",0
441,KA321,ICN,CJU,2020-04-09 11:00,2020-04-09 12:15,1,10,E,"\150,000",0
442,KA302,CJU,ICN,2020-04-11 9:30,2020-04-11 10:45,1,10,F,"\300,000",0
443,KA302,CJU,ICN,2020-04-11 9:30,2020-04-11 10:45,1,10,B,"\200,000",0
444,KA302,CJU,ICN,2020-04-11 9:30,2020-04-11 10:45,1,10,E,"\150,000",0
445,KA312,CJU,ICN,2020-04-13 10:30,2020-04-13 11:45,1,10,F,"\300,000",0
446,KA312,CJU,ICN,2020-04-13 10:30,2020-04-13 11:45,1,10,B,"\200,000",0
447,KA312,CJU,ICN,2020-04-13 10:30,2020-04-13 11:45,1,10,E,"\150,000",0
448,KA322,CJU,ICN,2020-04-15 11:30,2020-04-15 12:45,1,10,F,"\300,000",0
449,KA322,CJU,ICN,2020-04-15 11:30,2020-04-15 12:45,1,10,B,"\200,000",0
450,KA322,CJU,ICN,2020-04-15 11:30,2020-04-15 12:45,1,10,E,"\150,000",0
451,AC201,ICN,PEK,2020-04-09 12:00,2020-04-09 13:15,0,10,F,"\300,000",0
452,AC201,ICN,PEK,2020-04-09 12:00,2020-04-09 13:15,0,10,B,"\200,000",0
453,AC201,ICN,PEK,2020-04-09 12:00,2020-04-09 13:15,0,10,E,"\150,000",0
454,AC211,ICN,PEK,2020-04-09 13:00,2020-04-09 14:15,0,10,F,"\300,000",0
455,AC211,ICN,PEK,2020-04-09 13:00,2020-04-09 14:15,0,10,B,"\200,000",0
456,AC211,ICN,PEK,2020-04-09 13:00,2020-04-09 14:15,0,10,E,"\150,000",0
457,AC221,ICN,PEK,2020-04-09 14:00,2020-04-09 15:15,0,10,F,"\300,000",0
458,AC221,ICN,PEK,2020-04-09 14:00,2020-04-09 15:15,0,10,B,"\200,000",0
459,AC221,ICN,PEK,2020-04-09 14:00,2020-04-09 15:15,0,10,E,"\150,000",0
460,AC202,PEK,ICN,2020-04-11 12:30,2020-04-11 13:45,0,10,F,"\300,000",0
461,AC202,PEK,ICN,2020-04-11 12:30,2020-04-11 13:45,0,10,B,"\200,000",0
462,AC202,PEK,ICN,2020-04-11 12:30,2020-04-11 13:45,0,10,E,"\150,000",0
463,AC212,PEK,ICN,2020-04-13 13:30,2020-04-13 14:45,0,10,F,"\300,000",0
464,AC212,PEK,ICN,2020-04-13 13:30,2020-04-13 14:45,0,10,B,"\200,000",0
465,AC212,PEK,ICN,2020-04-13 13:30,2020-04-13 14:45,0,10,E,"\150,000",0
466,AC222,PEK,ICN,2020-04-15 14:30,2020-04-15 15:45,0,10,F,"\300,000",0
467,AC222,PEK,ICN,2020-04-15 14:30,2020-04-15 15:45,0,10,B,"\200,000",0
468,AC222,PEK,ICN,2020-04-15 14:30,2020-04-15 15:45,0,10,E,"\150,000",0
469,JA101,ICN,NRT,2020-04-09 15:00,2020-04-09 16:15,0,10,F,"\300,000",0
470,JA101,ICN,NRT,2020-04-09 15:00,2020-04-09 16:15,0,10,B,"\200,000",0
471,JA101,ICN,NRT,2020-04-09 15:00,2020-04-09 16:15,0,10,E,"\150,000",0
472,JA111,ICN,NRT,2020-04-09 16:00,2020-04-09 17:15,0,10,F,"\300,000",0
473,JA111,ICN,NRT,2020-04-09 16:00,2020-04-09 17:15,0,10,B,"\200,000",0
474,JA111,ICN,NRT,2020-04-09 16:00,2020-04-09 17:15,0,10,E,"\150,000",0
475,JA121,ICN,NRT,2020-04-09 17:00,2020-04-09 18:15,0,10,F,"\300,000",0
476,JA121,ICN,NRT,2020-04-09 17:00,2020-04-09 18:15,0,10,B,"\200,000",0
477,JA121,ICN,NRT,2020-04-09 17:00,2020-04-09 18:15,0,10,E,"\150,000",0
478,JA102,NRT,ICN,2020-04-11 15:30,2020-04-11 16:45,0,10,F,"\300,000",0
479,JA102,NRT,ICN,2020-04-11 15:30,2020-04-11 16:45,0,10,B,"\200,000",0
480,JA102,NRT,ICN,2020-04-11 15:30,2020-04-11 16:45,0,10,E,"\150,000",0
481,JA112,NRT,ICN,2020-04-13 16:30,2020-04-13 17:45,0,10,F,"\300,000",0
482,JA112,NRT,ICN,2020-04-13 16:30,2020-04-13 17:45,0,10,B,"\200,000",0
483,JA112,NRT,ICN,2020-04-13 16:30,2020-04-13 17:45,0,10,E,"\150,000",0
484,JA122,NRT,ICN,2020-04-15 17:30,2020-04-15 18:45,0,10,F,"\300,000",0
485,JA122,NRT,ICN,2020-04-15 17:30,2020-04-15 18:45,0,10,B,"\200,000",0
486,JA122,NRT,ICN,2020-04-15 17:30,2020-04-15 18:45,0,10,E,"\150,000",0
487,KA301,ICN,CJU,2020-04-10 9:00,2020-04-10 10:15,1,10,F,"\300,000",0
488,KA301,ICN,CJU,2020-04-10 9:00,2020-04-10 10:15,1,10,B,"\200,000",0
489,KA301,ICN,CJU,2020-04-10 9:00,2020-04-10 10:15,1,10,E,"\150,000",0
490,KA311,ICN,CJU,2020-04-10 10:00,2020-04-10 11:15,1,10,F,"\300,000",0
491,KA311,ICN,CJU,2020-04-10 10:00,2020-04-10 11:15,1,10,B,"\200,000",0
492,KA311,ICN,CJU,2020-04-10 10:00,2020-04-10 11:15,1,10,E,"\150,000",0
493,KA321,ICN,CJU,2020-04-10 11:00,2020-04-10 12:15,1,10,F,"\300,000",0
494,KA321,ICN,CJU,2020-04-10 11:00,2020-04-10 12:15,1,10,B,"\200,000",0
495,KA321,ICN,CJU,2020-04-10 11:00,2020-04-10 12:15,1,10,E,"\150,000",0
496,KA302,CJU,ICN,2020-04-12 9:30,2020-04-12 10:45,1,10,F,"\300,000",0
497,KA302,CJU,ICN,2020-04-12 9:30,2020-04-12 10:45,1,10,B,"\200,000",0
498,KA302,CJU,ICN,2020-04-12 9:30,2020-04-12 10:45,1,10,E,"\150,000",0
499,KA312,CJU,ICN,2020-04-14 10:30,2020-04-14 11:45,1,10,F,"\300,000",0
500,KA312,CJU,ICN,2020-04-14 10:30,2020-04-14 11:45,1,10,B,"\200,000",0
501,KA312,CJU,ICN,2020-04-14 10:30,2020-04-14 11:45,1,10,E,"\150,000",0
502,KA322,CJU,ICN,2020-04-16 11:30,2020-04-16 12:45,1,10,F,"\300,000",0
503,KA322,CJU,ICN,2020-04-16 11:30,2020-04-16 12:45,1,10,B,"\200,000",0
504,KA322,CJU,ICN,2020-04-16 11:30,2020-04-16 12:45,1,10,E,"\150,000",0
505,AC201,ICN,PEK,2020-04-10 12:00,2020-04-10 13:15,0,10,F,"\300,000",0
506,AC201,ICN,PEK,2020-04-10 12:00,2020-04-10 13:15,0,10,B,"\200,000",0
507,AC201,ICN,PEK,2020-04-10 12:00,2020-04-10 13:15,0,10,E,"\150,000",0
508,AC211,ICN,PEK,2020-04-10 13:00,2020-04-10 14:15,0,10,F,"\300,000",0
509,AC211,ICN,PEK,2020-04-10 13:00,2020-04-10 14:15,0,10,B,"\200,000",0
510,AC211,ICN,PEK,2020-04-10 13:00,2020-04-10 14:15,0,10,E,"\150,000",0
511,AC221,ICN,PEK,2020-04-10 14:00,2020-04-10 15:15,0,10,F,"\300,000",0
512,AC221,ICN,PEK,2020-04-10 14:00,2020-04-10 15:15,0,10,B,"\200,000",0
513,AC221,ICN,PEK,2020-04-10 14:00,2020-04-10 15:15,0,10,E,"\150,000",0
514,AC202,PEK,ICN,2020-04-12 12:30,2020-04-12 13:45,0,10,F,"\300,000",0
515,AC202,PEK,ICN,2020-04-12 12:30,2020-04-12 13:45,0,10,B,"\200,000",0
516,AC202,PEK,ICN,2020-04-12 12:30,2020-04-12 13:45,0,10,E,"\150,000",0
517,AC212,PEK,ICN,2020-04-14 13:30,2020-04-14 14:45,0,10,F,"\300,000",0
518,AC212,PEK,ICN,2020-04-14 13:30,2020-04-14 14:45,0,10,B,"\200,000",0
519,AC212,PEK,ICN,2020-04-14 13:30,2020-04-14 14:45,0,10,E,"\150,000",0
520,AC222,PEK,ICN,2020-04-16 14:30,2020-04-16 15:45,0,10,F,"\300,000",0
521,AC222,PEK,ICN,2020-04-16 14:30,2020-04-16 15:45,0,10,B,"\200,000",0
522,AC222,PEK,ICN,2020-04-16 14:30,2020-04-16 15:45,0,10,E,"\150,000",0
523,JA101,ICN,NRT,2020-04-10 15:00,2020-04-10 16:15,0,10,F,"\300,000",0
524,JA101,ICN,NRT,2020-04-10 15:00,2020-04-10 16:15,0,10,B,"\200,000",0
525,JA101,ICN,NRT,2020-04-10 15:00,2020-04-10 16:15,0,10,E,"\150,000",0
526,JA111,ICN,NRT,2020-04-10 16:00,2020-04-10 17:15,0,10,F,"\300,000",0
527,JA111,ICN,NRT,2020-04-10 16:00,2020-04-10 17:15,0,10,B,"\200,000",0
528,JA111,ICN,NRT,2020-04-10 16:00,2020-04-10 17:15,0,10,E,"\150,000",0
529,JA121,ICN,NRT,2020-04-10 17:00,2020-04-10 18:15,0,10,F,"\300,000",0
530,JA121,ICN,NRT,2020-04-10 17:00,2020-04-10 18:15,0,10,B,"\200,000",0
531,JA121,ICN,NRT,2020-04-10 17:00,2020-04-10 18:15,0,10,E,"\150,000",0
532,JA102,NRT,ICN,2020-04-12 15:30,2020-04-12 16:45,0,10,F,"\300,000",0
533,JA102,NRT,ICN,2020-04-12 15:30,2020-04-12 16:45,0,10,B,"\200,000",0
534,JA102,NRT,ICN,2020-04-12 15:30,2020-04-12 16:45,0,10,E,"\150,000",0
535,JA112,NRT,ICN,2020-04-14 16:30,2020-04-14 17:45,0,10,F,"\300,000",0
536,JA112,NRT,ICN,2020-04-14 16:30,2020-04-14 17:45,0,10,B,"\200,000",0
537,JA112,NRT,ICN,2020-04-14 16:30,2020-04-14 17:45,0,10,E,"\150,000",0
538,JA122,NRT,ICN,2020-04-16 17:30,2020-04-16 18:45,0,10,F,"\300,000",0
539,JA122,NRT,ICN,2020-04-16 17:30,2020-04-16 18:45,0,10,B,"\200,000",0
540,JA122,NRT,ICN,2020-04-16 17:30,2020-04-16 18:45,0,10,E,"\150,000",0
541,KA301,ICN,CJU,2020-04-11 9:00,2020-04-11 10:15,1,10,F,"\300,000",0
542,KA301,ICN,CJU,2020-04-11 9:00,2020-04-11 10:15,1,10,B,"\200,000",0
543,KA301,ICN,CJU,2020-04-11 9:00,2020-04-11 10:15,1,10,E,"\150,000",0
544,KA311,ICN,CJU,2020-04-11 10:00,2020-04-11 11:15,1,10,F,"\300,000",0
545,KA311,ICN,CJU,2020-04-11 10:00,2020-04-11 11:15,1,10,B,"\200,000",0
546,KA311,ICN,CJU,2020-04-11 10:00,2020-04-11 11:15,1,10,E,"\150,000",0
547,KA321,ICN,CJU,2020-04-11 11:00,2020-04-11 12:15,1,10,F,"\300,000",0
548,KA321,ICN,CJU,2020-04-11 11:00,2020-04-11 12:15,1,10,B,"\200,000",0
549,KA321,ICN,CJU,2020-04-11 11:00,2020-04-11 12:15,1,10,E,"\150,000",0
550,KA302,CJU,ICN,2020-04-13 9:30,2020-04-13 10:45,1,10,F,"\300,000",0
551,KA302,CJU,ICN,2020-04-13 9:30,2020-04-13 10:45,1,10,B,"\200,000",0
552,KA302,CJU,ICN,2020-04-13 9:30,2020-04-13 10:45,1,10,E,"\150,000",0
553,KA312,CJU,ICN,2020-04-15 10:30,2020-04-15 11:45,1,10,F,"\300,000",0
554,KA312,CJU,ICN,2020-04-15 10:30,2020-04-15 11:45,1,10,B,"\200,000",0
555,KA312,CJU,ICN,2020-04-15 10:30,2020-04-15 11:45,1,10,E,"\150,000",0
556,KA322,CJU,ICN,2020-04-17 11:30,2020-04-17 12:45,1,10,F,"\300,000",0
557,KA322,CJU,ICN,2020-04-17 11:30,2020-04-17 12:45,1,10,B,"\200,000",0
558,KA322,CJU,ICN,2020-04-17 11:30,2020-04-17 12:45,1,10,E,"\150,000",0
559,AC201,ICN,PEK,2020-04-11 12:00,2020-04-11 13:15,0,10,F,"\300,000",0
560,AC201,ICN,PEK,2020-04-11 12:00,2020-04-11 13:15,0,10,B,"\200,000",0
